Year,Month,Period,Entry Station,station_id,Full Station Name,display_name,Ridership,Source Type,Source File
2024,4,2024-04,12th,12th,12th St/Oakland City Center,12th St/Oakland City Center,128030.0,hourly_od,C:\Users\Carl Wheezer\Documents\git-test\bart-ridership-dash\data\raw\Hourly_OD\date-hour-soo-dest-2024.csv
2024,4,2024-04,16th,16th,16th St/Mission,16th St/Mission,148913.0,hourly_od,C:\Users\Carl Wheezer\Documents\git-test\bart-ridership-dash\data\raw\Hourly_OD\date-hour-soo-dest-2024.csv
2024,4,2024-04,19th,19th,19th St/Oakland,19th St/Oakland,121459.0,hourly_od,C:\Users\Carl Wheezer\Documents\git-test\bart-ridership-dash\data\raw\Hourly_OD\date-hour-soo-dest-2024.csv
2024,4,2024-04,24th,24th,24th St/Mission,24th St/Mission,145030.0,hourly_od,C:\Users\Carl Wheezer\Documents\git-test\bart-ridership-dash\data\raw\Hourly_OD\date-hour-soo-dest-2024.csv
2024,4,2024-04,AN,antc,Antioch,Antioch,41823.0,hourly_od,C:\Users\Carl Wheezer\Documents\git-test\bart-ridership-dash\data\raw\Hourly_OD\date-hour-soo-dest-2024.csv
2024,4,2024-04,AS,ashb,Ashby,Ashby,53074.0,hourly_od,C:\Users\Carl Wheezer\Documents\git-test\bart-ridership-dash\data\raw\Hourly_OD\date-hour-soo-dest-2024.csv
2024,4,2024-04,BE,bery,Berryessa/North San José,Berryessa/North San Jose,39508.0,hourly_od,C:\Users\Carl Wheezer\Documents\git-test\bart-ridership-dash\data\raw\Hourly_OD\date-hour-soo-dest-2024.csv
2024,4,2024-04,BF,bayf,Bay Fair,Bay Fair,65928.0,hourly_od,C:\Users\Carl Wheezer\Documents\git-test\bart-ridership-dash\data\raw\Hourly_OD\date-hour-soo-dest-2024.csv
2024,4,2024-04,BK,dbrk,Downtown Berkeley,Downtown Berkeley,148081.0,hourly_od,C:\Users\Carl Wheezer\Documents\git-test\bart-ridership-dash\data\raw\Hourly_OD\date-hour-soo-dest-2024.csv
2024,4,2024-04,BP,balb,Balboa Park,Balboa Park,106578.0,hourly_od,C:\Users\Carl Wheezer\Documents\git-test\bart-ridership-dash\data\raw\Hourly_OD\date-hour-soo-dest-2024.csv
2024,4,2024-04,CC,civc,Civic Center/UN Plaza,Civic Center/UN Plaza,242876.0,hourly_od,C:\Users\Carl Wheezer\Documents\git-test\bart-ridership-dash\data\raw\Hourly_OD\date-hour-soo-dest-2024.csv
2024,4,2024-04,CL,cols,Coliseum,Coliseum,63465.0,hourly_od,C:\Users\Carl Wheezer\Documents\git-test\bart-ridership-dash\data\raw\Hourly_OD\date-hour-soo-dest-2024.csv
